,%N content,Animals used in BAU,Area,BAU animal area required,BAU animals under system,BAU crop area required,BAU feed area required,BAU feed demand,BAU feed production,BAU required milk yields per hectare,BAU_area_required,BAU_nitrogen_input,BAU_production,BAU_total_nitrogen_yield,Flag Description_x,Flag_x,GROUP,IMAGEGROUP,Item_y,Lancet feed demand,NUE,OECD,Production system,Region,Species,Total intake,Unit,Unit_x,Unit_y,Year Code_x,Year Code_y,Year_x,Yield,avg weight,country,crop,feed species,gram per day,grams_food_per_kg,group,lancet animal area required,lancet animals per hectare,lancet area required,lancet feed area required,lancet feed production,lancet food area required,lancet food nitrogen input,lancet food nitrogen yield,lancet food production,lancet nitrogen input,lancet nitrogen yield,lancet required milk yields per hectare,lancet required pasture yields,lancet total production,meat_from_carcass,pasture land,percent_of_group_production,percentage of system,population,product,stocking_rate,total_animals_lancet,total_lancet_slaughtered_milked,yield,yield_from_animal
1075,,9000.0,Syrian Arab Republic,0.27,9000.0,,,306000.0,,,0.27,,36.0,,FAO data based on imputation methodology,Im,"NorthAfrica,WestandCentralAsia",Middle East,"Meat, goose and guinea fowl",0.0,,Non-OECD,Broilers,Near East and North Africa,Geese and guinea fowls,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,4000.0,,Syrian Arab Republic,,Poultry,,0.0,chicken and other poultry,0.0,,0.0,,,,,,0.0,,,,,,0.95,,0.00030845421596936023,1.0,18430453.0,"Meat, goose and guinea fowl",,0.0,0.0,,4000.0
1076,,360000.0,Liberia,10.8,360000.0,,,12240000.0,,,10.8,,360.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,West Africa,"Meat, duck",57059083.83137236,,Non-OECD,Broilers,Sub-Saharan Africa,Ducks,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,1000.0,,Liberia,,Poultry,,0.9467072178196615,chicken and other poultry,50.3462504394462,,50.3462504394462,,,,,,1678208347.98154,,,,,,0.95,,0.02570143499678732,1.0,4613823.0,"Meat, duck",,1678208.34798154,1678208.34798154,,1000.0
1077,,6234000.0,Madagascar,187.02,6234000.0,,,211956000.0,,,187.02,,12468.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,East Africa,"Meat, duck",410912156.2011828,,Non-OECD,Broilers,Sub-Saharan Africa,Ducks,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,2000.0,,Madagascar,,Poultry,,2.527123760708054,chicken and other poultry,362.5695495892789,,362.5695495892789,,,,,,24171303305.951927,,,,,,0.95,,0.14765863710651603,1.0,24894551.0,"Meat, duck",,12085651.652975963,12085651.652975963,,2000.0
1078,,27333.333333333332,Mauritius,0.82,27333.333333333332,,,929333.3333333333,,,0.82,,41.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,East Africa,"Meat, duck",738617.7835297631,,Non-OECD,Broilers,Sub-Saharan Africa,Ducks,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,1500.0,,Mauritius,,Poultry,,0.0671982657196392,chicken and other poultry,0.6517215737027321,,0.6517215737027321,,,,,,32586078.68513661,,,,,,0.95,,0.0008932851104623296,1.0,1262132.0,"Meat, duck",,21724.052456757738,21724.052456757738,,1500.0
1079,,2737500.0,Mozambique,82.125,2737500.0,,,93075000.0,,,82.125,,3285.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,Southern Africa,"Meat, duck",99080473.11115801,,Non-OECD,Broilers,Sub-Saharan Africa,Ducks,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,1200.0,,Mozambique,,Poultry,,0.3157071318339363,chicken and other poultry,87.42394686278648,,87.42394686278648,,,,,,3496957874.511459,,,,,,0.95,,0.04155387456675184,1.0,28829476.000000004,"Meat, duck",,2914131.5620928826,2914131.5620928826,,1200.0
1080,,1776842.105263158,Réunion,53.30526315789474,1776842.105263158,,,60412631.57894737,,,53.30526315789474,,3376.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,East Africa,"Meat, duck",0.0,,Non-OECD,Broilers,Sub-Saharan Africa,Ducks,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,1900.0,,Réunion,,Poultry,,0.0,chicken and other poultry,0.0,,0.0,,,,,,0.0,,,,,,0.95,,0.13869602727907646,1.0,869925.0,"Meat, duck",,0.0,0.0,,1900.0
1081,,37000.0,Sao Tome and Principe,1.11,37000.0,,,1258000.0,,,1.11,,37.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,West Africa,"Meat, duck",7497426.948512358,,Non-OECD,Broilers,Sub-Saharan Africa,Ducks,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,1000.0,,Sao Tome and Principe,,Poultry,,2.8709759041394336,chicken and other poultry,6.61537671927561,,6.61537671927561,,,,,,220512557.309187,,,,,,0.95,,0.08061002178649238,1.0,199910.0,"Meat, duck",,220512.557309187,220512.557309187,,1000.0
1082,,5384.615384615385,Seychelles,0.16153846153846155,5384.615384615385,,,183076.9230769231,,,0.16153846153846155,,7.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,East Africa,"Meat, duck",0.0,,Non-OECD,Broilers,Sub-Saharan Africa,Ducks,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,1300.0,,Seychelles,,Poultry,,0.0,chicken and other poultry,0.0,,0.0,,,,,,0.0,,,,,,0.95,,0.014736842105263158,1.0,94228.0,"Meat, duck",,0.0,0.0,,1300.0
1083,,1100000.0,Sierra Leone,33.0,1100000.0,,,37400000.0,,,33.0,,1320.0,,FAO estimate,F,Sub-SaharanAfrica,West Africa,"Meat, duck",121557215.05221035,,Non-OECD,Broilers,Sub-Saharan Africa,Ducks,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,1200.0,,Sierra Leone,,Poultry,,1.5097524819494585,chicken and other poultry,107.25636622253855,,107.25636622253855,,,,,,4290254648.9015417,,,,,,0.95,,0.07942238267148015,1.0,7396190.0,"Meat, duck",,3575212.2074179514,3575212.2074179514,,1200.0
1084,,467600.0,South Africa,14.028,467600.0,,,15898400.0,,,14.028,,1169.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,South Africa,"Meat, duck",15273504.635824028,,Non-OECD,Broilers,Sub-Saharan Africa,Ducks,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,2500.0,,South Africa,,Poultry,,0.05218221693973474,chicken and other poultry,13.47662173749179,,13.47662173749179,,,,,,1123051811.4576492,,,,,,0.95,,0.0006936726256844009,1.0,56015473.0,"Meat, duck",,449220.72458305967,449220.72458305967,,2500.0
1085,,1336000.0,United Republic of Tanzania,40.08,1336000.0,,,45424000.0,,,40.08,,1336.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,Southern Africa,"Meat, duck",76462354.81107657,,Non-OECD,Broilers,Sub-Saharan Africa,Ducks,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,1000.0,,United Republic of Tanzania,,Poultry,,0.10532752878304107,chicken and other poultry,67.46678365683226,,67.46678365683226,,,,,,2248892788.5610757,,,,,,0.95,,0.012965712677477897,1.0,55572200.99999999,"Meat, duck",,2248892.7885610755,2248892.7885610755,,1000.0
1086,,29000.0,Zimbabwe,0.87,29000.0,,,986000.0,,,0.87,,58.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,Southern Africa,"Meat, duck",1869867.04642053,,Non-OECD,Broilers,Sub-Saharan Africa,Ducks,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,2000.0,,Zimbabwe,,Poultry,,0.017725981272698876,chicken and other poultry,1.6498826880181148,,1.6498826880181148,,,,,,109992179.20120765,,,,,,0.95,,0.000867250814916714,1.0,16150362.0,"Meat, duck",,54996.089600603824,54996.089600603824,,2000.0
1087,,4234000.0,Madagascar,127.02000000000001,4234000.0,,,143956000.0,,,127.02000000000001,,12702.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,East Africa,"Meat, goose and guinea fowl",279082783.02146417,,Non-OECD,Broilers,Sub-Saharan Africa,Geese and guinea fowls,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,3000.0,,Madagascar,,Poultry,,2.574552936197762,chicken and other poultry,246.2495144307037,,246.2495144307037,,,,,,24624951443.07037,,,,,,0.95,,0.15042990122930433,1.0,24894551.0,"Meat, goose and guinea fowl",,8208317.147690123,8208317.147690123,,3000.0
1088,,21200.0,Mauritius,0.636,21200.0,,,720800.0,,,0.636,,53.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,East Africa,"Meat, goose and guinea fowl",572879.1589328407,,Non-OECD,Broilers,Sub-Saharan Africa,Geese and guinea fowls,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,2500.0,,Mauritius,,Poultry,,0.08686605080831408,chicken and other poultry,0.5054816108230947,,0.5054816108230947,,,,,,42123467.56859122,,,,,,0.95,,0.0011547344110854503,1.0,1262132.0,"Meat, goose and guinea fowl",,16849.38702743649,16849.38702743649,,2500.0
1089,,141714.2857142857,South Africa,4.251428571428572,141714.2857142857,,,4818285.714285715,,,4.251428571428572,,496.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,South Africa,"Meat, goose and guinea fowl",4628900.34178707,,Non-OECD,Broilers,Sub-Saharan Africa,Geese and guinea fowls,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,3500.0,,South Africa,,Poultry,,0.022140615570665895,chicken and other poultry,4.084323830988591,,4.084323830988591,,,,,,476504446.94866896,,,,,,0.95,,0.0002943213193665208,1.0,56015473.0,"Meat, goose and guinea fowl",,136144.1276996197,136144.1276996197,,3500.0
1090,,3239000.0,Madagascar,97.17,3239000.0,,,110126000.0,,,97.17,,9717.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,East Africa,"Meat, turkey",213497669.86455423,,Non-OECD,Broilers,Sub-Saharan Africa,Turkeys,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,3000.0,,Madagascar,,Poultry,,1.9695269155277637,chicken and other poultry,188.38029693931256,,188.38029693931256,,,,,,18838029693.931255,,,,,,0.95,,0.11507851915014566,1.0,24894551.0,"Meat, turkey",,6279343.231310419,6279343.231310419,,3000.0
1091,,1142.857142857143,Mauritius,0.03428571428571429,1142.857142857143,,,38857.142857142855,,,0.03428571428571429,,4.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,East Africa,"Meat, turkey",30882.973527376857,,Non-OECD,Broilers,Sub-Saharan Africa,Turkeys,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,3500.0,,Mauritius,,Poultry,,0.006555928362891629,chicken and other poultry,0.02724968252415605,,0.02724968252415605,,,,,,3179129.627818206,,,,,,0.95,,8.714976687437362e-05,1.0,1262132.0,"Meat, turkey",,908.3227508052016,908.3227508052016,,3500.0
1092,,499666.6666666667,Réunion,14.99,499666.6666666667,,,16988666.666666668,,,14.99,,1499.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,East Africa,"Meat, turkey",0.0,,Non-OECD,Broilers,Sub-Saharan Africa,Turkeys,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,3000.0,,Réunion,,Poultry,,0.0,chicken and other poultry,0.0,,0.0,,,,,,0.0,,,,,,0.95,,0.06158333675691221,1.0,869925.0,"Meat, turkey",,0.0,0.0,,3000.0
1093,,3333.3333333333335,Sao Tome and Principe,0.1,3333.3333333333335,,,113333.33333333334,,,0.1,,10.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,West Africa,"Meat, turkey",675443.8692353477,,Non-OECD,Broilers,Sub-Saharan Africa,Turkeys,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,3000.0,,Sao Tome and Principe,,Poultry,,0.7759394335511982,chicken and other poultry,0.5959798846194244,,0.5959798846194244,,,,,,59597988.46194244,,,,,,0.95,,0.02178649237472767,1.0,199910.0,"Meat, turkey",,19865.996153980814,19865.996153980814,,3000.0
1094,,696000.0,South Africa,20.88,696000.0,,,23664000.0,,,20.88,,5568.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,South Africa,"Meat, turkey",22733873.452809077,,Non-OECD,Broilers,Sub-Saharan Africa,Turkeys,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,8000.0,,South Africa,,Poultry,,0.24854626511586228,chicken and other poultry,20.059300105419773,,20.059300105419773,,,,,,5349146694.778606,,,,,,0.95,,0.0033039941657919112,1.0,56015473.0,"Meat, turkey",,668643.3368473258,668643.3368473258,,8000.0
1095,,30000.0,Zimbabwe,0.9,30000.0,,,1020000.0,,,0.9,,120.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,Southern Africa,"Meat, turkey",1934345.2204350305,,Non-OECD,Broilers,Sub-Saharan Africa,Turkeys,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,4000.0,,Zimbabwe,,Poultry,,0.03667444401248043,chicken and other poultry,1.7067751945014975,,1.7067751945014975,,,,,,227570025.933533,,,,,,0.95,,0.001794312030862167,1.0,16150362.0,"Meat, turkey",,56892.50648338325,56892.50648338325,,4000.0
1096,,95320.0,Namibia,2.8596,95320.0,,,3240880.0,,,2.8596,,4766.0,,FAO data based on imputation methodology,Im,Sub-SaharanAfrica,Southern Africa,"Meat, bird nes",8962373.607362993,,Non-OECD,Broilers,Sub-Saharan Africa,"Pigeons, other birds",34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,50000.0,,Namibia,,Poultry,,13.833862454921633,chicken and other poultry,7.907976712379113,,7.907976712379113,,,,,,13179961187.298521,,,,,,0.95,,0.306554319161253,1.0,2479712.9999999995,"Meat, bird nes",,263599.2237459704,263599.2237459704,,50000.0
1097,,32250.0,New Zealand,0.9675,32250.0,,,1096500.0,,,0.9675,,129.0,,FAO data based on imputation methodology,Im,NorthAmericaandOceania,Oceania,"Meat, goose and guinea fowl",666036.1483171108,,Non-OECD,Broilers,Oceania,Geese and guinea fowls,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,4000.0,,New Zealand,,Poultry,,0.04375685235551924,chicken and other poultry,0.5876789543974508,,0.5876789543974508,,,,,,78357193.9196601,,,,,,0.95,,0.0006059666577415764,1.0,4660833.0,"Meat, goose and guinea fowl",,19589.298479915025,19589.298479915025,,4000.0
1098,,16153.846153846154,Papua New Guinea,0.4846153846153846,16153.846153846154,,,549230.7692307692,,,0.4846153846153846,,21.0,,FAO data based on imputation methodology,Im,SouthandSoutheastAsia,Indonesia,"Meat, turkey",0.0,,Non-OECD,Broilers,South Asia,Turkeys,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,1300.0,,Papua New Guinea,,Poultry,,0.0,chicken and other poultry,0.0,,0.0,,,,,,0.0,,,,,,0.95,,0.003245248029670839,1.0,8084991.0,"Meat, turkey",,0.0,0.0,,1300.0
1099,,84380.202815196,Republic of Moldova,2.53140608445588,84380.202815196,,,2868926.895716664,,,2.53140608445588,,446.0,,FAO data based on imputation methodology,Im,Europe,Ukraine,"Meat, turkey",5705045.547419852,,Non-OECD,Broilers,Russian Federation,Turkeys,34.0,,tonnes,0.1g/An,2016.0,2016.0,2016.0,5285.6,,Republic of Moldova,,Poultry,,0.568618694579418,chicken and other poultry,5.033863718311634,,5.033863718311634,,,,,,886899668.9835991,,,,,,0.95,,0.008432436520390992,1.0,4059607.9999999995,"Meat, turkey",,167795.45727705446,167795.45727705446,,5285.6
1100,,19994.444444444445,Afghanistan,,19994.444444444445,,,50605938.88888889,,,,,3599.0,,FAO data based on imputation methodology,Im,SouthandSoutheastAsia,South Asia,"Meat, camel",61106855.007269904,,Non-OECD,Mixed systems,South Asia,Camels,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,180000.0,,Afghanistan,,Cattle & buffaloes,,0.23361864714262248,beef and lamb,,,,,,,,,4345805571.437607,,,,,,0.68,,0.013745507598412716,1.0,34656032.0,"Meat, camel",,24143.36428576448,24143.36428576448,,180000.0
1101,,580638.8888888889,Afghanistan,2076.9112847033143,461535.84104518103,,,1168147213.6853533,,,2076.9112847033143,,104515.0,,FAO data based on imputation methodology,Im,SouthandSoutheastAsia,South Asia,"Meat, cattle",1410542003.1934223,,Non-OECD,Mixed systems,South Asia,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,180000.0,,Afghanistan,,Cattle & buffaloes,,6.7842881095057495,beef and lamb,2507.877919545792,,2507.877919545792,,,,,,126202242094.69342,,,,,,0.68,,0.3991696934282037,0.7948758684220695,34656032.0,"Meat, cattle",,557306.2043435094,557306.2043435094,,180000.0
1102,,2706230.6610407876,Bangladesh,9680.028510803522,2151117.4468452274,,,5444478257.96527,,,9680.028510803522,,192413.0,,FAO data based on imputation methodology,Im,SouthandSoutheastAsia,South Asia,"Meat, cattle",29504461433.07738,,Non-OECD,Mixed systems,South Asia,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,71100.0,,Bangladesh,,Cattle & buffaloes,,11.921292952286283,beef and lamb,52457.55687429799,,52457.55687429799,,,,,,1042715512623.6766,,,,,,0.68,,0.46650099403578527,0.7948758684220695,162951560.0,"Meat, cattle",,11657234.86095511,11657234.86095511,,71100.0
1103,,43184.46601941747,Bhutan,154.46830468287513,34326.28992952781,,,86879839.81163488,,,154.46830468287513,,4448.0,,FAO data based on imputation methodology,Im,SouthandSoutheastAsia,South Asia,"Meat, cattle",0.0,,Non-OECD,Mixed systems,South Asia,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,103000.0,,Bhutan,,Cattle & buffaloes,,0.0,beef and lamb,0.0,,0.0,,,,,,0.0,,,,,,0.68,,0.9504273504273504,0.7948758684220695,797765.0,"Meat, cattle",,0.0,0.0,,103000.0
1104,,8814436.893203884,India,31528.724310616344,7006383.180136966,,,17733155828.92666,,,31528.724310616344,,907887.0,,FAO data based on imputation methodology,Im,SouthandSoutheastAsia,India,"Meat, cattle",61943428357.475174,,Non-OECD,Mixed systems,South Asia,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,103000.0,,India,,Cattle & buffaloes,,4.46182841800597,beef and lamb,110132.5276999756,,110132.5276999756,,,,,,3171326857086.9478,,,,,,0.68,,0.2778013387529696,0.7948758684220695,1324171354.0,"Meat, cattle",,24473895.044439025,24473895.044439025,,103000.0
1105,,2151385.8921161825,Indonesia,7695.3812818807755,1710084.7293068392,,,4328224449.87561,,,7695.3812818807755,,518484.0,,Official data,,SouthandSoutheastAsia,Indonesia,"Meat, cattle",14757623798.1959,,Non-OECD,Mixed systems,South Asia,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,241000.0,,Indonesia,,Cattle & buffaloes,,12.613206004076751,beef and lamb,26238.36708489986,,26238.36708489986,,,,,,1767836189180.0002,,,,,,0.68,,0.7776789504234993,0.7948758684220695,261115456.0,"Meat, cattle",,5830748.241088858,5830748.241088858,,241000.0
1106,,590447.0588235294,Nepal,2111.994533878243,469332.11863960966,,,1187879592.2768521,,,2111.994533878243,,50188.0,,FAO data based on imputation methodology,Im,SouthandSoutheastAsia,South Asia,"Meat, cattle",1070271812.2736923,,Non-OECD,Mixed systems,South Asia,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,85000.0,,Nepal,,Cattle & buffaloes,,2.9066831868056973,beef and lamb,1902.8933841294408,,1902.8933841294408,,,,,,45219062658.897064,,,,,,0.68,,0.17102160430723096,0.7948758684220695,28982771.0,"Meat, cattle",,422865.19647320913,422865.19647320913,,85000.0
1107,,4563591.022443891,Pakistan,16323.697696897112,3627488.3770882473,,,9181173082.410355,,,16323.697696897112,,915000.0,,Official data,,SouthandSoutheastAsia,South Asia,"Meat, cattle",7023624900.844029,,Non-OECD,Mixed systems,South Asia,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,200500.0,,Pakistan,,Cattle & buffaloes,,6.749713541666665,beef and lamb,12487.677619043117,,12487.677619043117,,,,,,699977739945.307,,,,,,0.68,,0.3971354166666667,0.7948758684220695,193203476.00000003,"Meat, cattle",,2775039.470898471,2775039.470898471,,200500.0
1108,,21620.0,Papua New Guinea,77.33347323878314,17185.216275285144,,,43495782.3927467,,,77.33347323878314,,3243.0,,FAO data based on imputation methodology,Im,SouthandSoutheastAsia,Indonesia,"Meat, cattle",0.0,,Non-OECD,Mixed systems,South Asia,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,150000.0,,Papua New Guinea,,Cattle & buffaloes,,0.0,beef and lamb,0.0,,0.0,,,,,,0.0,,,,,,0.68,,0.9738738738738739,0.7948758684220695,8084991.0,"Meat, cattle",,0.0,0.0,,150000.0
1109,,168159.8240469208,Sri Lanka,601.4978377784935,133666.18617299857,,,338309117.2038594,,,601.4978377784935,,22937.0,,FAO data based on imputation methodology,Im,SouthandSoutheastAsia,South Asia,"Meat, cattle",1509371268.3303347,,Non-OECD,Mixed systems,South Asia,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,136400.0,,Sri Lanka,,Cattle & buffaloes,,9.166492600168628,beef and lamb,2683.5917453522347,,2683.5917453522347,,,,,,102333774117.09299,,,,,,0.68,,0.8408299424465706,0.7948758684220695,20798492.0,"Meat, cattle",,596353.7211893855,596353.7211893855,,136400.0
1110,,13000.0,Timor-Leste,46.50023830269106,10333.386289486903,,,26153800.698691353,,,46.50023830269106,,1339.0,,FAO data based on imputation methodology,Im,SouthandSoutheastAsia,Indonesia,"Meat, cattle",120838900.9198895,,Non-OECD,Mixed systems,South Asia,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,103000.0,,Timor-Leste,,Cattle & buffaloes,,9.084887824351297,beef and lamb,214.8459320977885,,214.8459320977885,,,,,,6186607070.834952,,,,,,0.68,,0.5345309381237525,0.7948758684220695,1268671.0,"Meat, cattle",,47743.540466175225,47743.540466175225,,103000.0
1111,,327272.7272727273,Albania,1146.1654809813092,254703.44021806875,,,644654407.191932,,,1146.1654809813092,,38880.0,,Official data,,Europe,Eastern Europe,"Meat, cattle",269259604.17522293,,Non-OECD,Mixed systems,Eastern Europe,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,118800.0,,Albania,,Cattle & buffaloes,,10.338572568272474,beef and lamb,478.731022832281,,478.731022832281,,,,,,16239419592.17197,,,,,,0.68,,0.5965019944768334,0.7782605117774323,2926348.0,"Meat, cattle",,106384.67174050689,106384.67174050689,,118800.0
1112,,74292.364990689,Bosnia and Herzegovina,260.18466299464234,57818.81399880942,,,146339418.23098662,,,260.18466299464234,,15958.0,,Official data,,Europe,Eastern Europe,"Meat, cattle",277783929.73765785,,Non-OECD,Mixed systems,Eastern Europe,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,214800.0,,Bosnia and Herzegovina,,Cattle & buffaloes,,16.046881875145043,beef and lamb,493.8868762621337,,493.8868762621337,,,,,,30291742336.685776,,,,,,0.68,,0.9258528660942213,0.7782605117774323,3516816.0,"Meat, cattle",,109752.63916936304,109752.63916936304,,214800.0
1113,,118675.27173913043,Bulgaria,415.62124973559673,92360.2777190215,,,233763862.90684342,,,415.62124973559673,,17469.0,,Official data,,Europe,Eastern Europe,"Meat, cattle",527776506.7587979,,Non-OECD,Mixed systems,Eastern Europe,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,147200.0,,Bulgaria,,Cattle & buffaloes,,10.303297760838493,beef and lamb,938.3620230796485,,938.3620230796485,,,,,,39440346689.70015,,,,,,0.68,,0.594466752875519,0.7782605117774323,7131494.000000001,"Meat, cattle",,208524.89401769967,208524.89401769967,,147200.0
1114,,190413.11754684837,Croatia,666.8595464001596,148191.0103111466,,,375071447.097512,,,666.8595464001596,,44709.0,,Official data,,Europe,Eastern Europe,"Meat, cattle",282642072.5210748,,Non-OECD,Mixed systems,Eastern Europe,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,234800.0,,Croatia,,Cattle & buffaloes,,14.897556243391328,beef and lamb,502.5244276352574,,502.5244276352574,,,,,,33691299399.44329,,,,,,0.68,,0.859540517158512,0.7782605117774323,4213265.0,"Meat, cattle",,111672.0950300572,111672.0950300572,,234800.0
1115,,15888.960205391528,Cyprus,55.64587635476669,12365.750301059266,,,31297714.011981003,,,55.64587635476669,,4951.0,,Official data,,Europe,Eastern Europe,"Meat, cattle",34421521.14994723,,Non-OECD,Mixed systems,Eastern Europe,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,311600.0,,Cyprus,,Cattle & buffaloes,,8.669502121640736,beef and lamb,61.19985980828232,,61.19985980828232,,,,,,5445156510.413199,,,,,,0.68,,0.5002020610224288,0.7782605117774323,1170125.0,"Meat, cattle",,13599.96884628496,13599.96884628496,,311600.0
1116,,103498.13928761297,Latvia,362.4683168249533,80548.51484998963,,,203868291.08532375,,,362.4683168249533,,19468.0,,Official data,,Europe,Eastern Europe,"Meat, cattle",182800866.83090806,,Non-OECD,Mixed systems,Eastern Europe,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,188100.0,,Latvia,,Cattle & buffaloes,,16.5037601369528,beef and lamb,325.0114187037085,,325.0114187037085,,,,,,17456207910.109417,,,,,,0.68,,0.9522132550745903,0.7782605117774323,1970530.0,"Meat, cattle",,72224.75971193523,72224.75971193523,,188100.0
1117,,180270.49521431545,Lithuania,631.3383353873893,140297.4078638643,,,355092739.3034405,,,631.3383353873893,,43319.0,,Official data,,Europe,Eastern Europe,"Meat, cattle",213645023.80977693,,Non-OECD,Mixed systems,Eastern Europe,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,240300.0,,Lithuania,,Cattle & buffaloes,,16.69605523805288,beef and lamb,379.85089179928724,,379.85089179928724,,,,,,26063300546.697647,,,,,,0.68,,0.9633080566612555,0.7782605117774323,2908249.0000000005,"Meat, cattle",,84411.30928873051,84411.30928873051,,240300.0
1118,,4167.270094134685,Malta,14.594497902792215,3243.221756176048,,,8208594.264881577,,,14.594497902792215,,1151.0,,Official data,,Europe,Eastern Europe,"Meat, cattle",24634682.638017382,,Non-OECD,Mixed systems,Eastern Europe,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,276200.0,,Malta,,Cattle & buffaloes,,14.988078136739295,beef and lamb,43.79931721496571,,43.79931721496571,,,,,,3454247926.1846023,,,,,,0.68,,0.864763335837716,0.7782605117774323,429361.99999999994,"Meat, cattle",,9733.181603325715,9733.181603325715,,276200.0
1119,,15358.669833729216,Montenegro,53.788708102584195,11953.046245018711,,,30253160.04614236,,,53.788708102584195,,3233.0,,Official data,,Europe,Eastern Europe,"Meat, cattle",45634396.966520265,,Non-OECD,Mixed systems,Eastern Europe,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,210500.0,,Montenegro,,Cattle & buffaloes,,14.45301934485427,beef and lamb,81.13583024470216,,81.13583024470216,,,,,,4876713876.095488,,,,,,0.68,,0.8338921846788754,0.7782605117774323,628615.0,"Meat, cattle",,18030.184498822706,18030.184498822706,,210500.0
1120,,714935.3846153846,Romania,2503.8269024335405,556405.9783185646,,,1408263531.124287,,,2503.8269024335405,,116177.0,,Official data,,Europe,Eastern Europe,"Meat, cattle",1237895002.4159584,,Non-OECD,Mixed systems,Eastern Europe,Cattle,2531.0,,tonnes,hg/An,2016.0,2016.0,2016.0,162500.0,,Romania,,Cattle & buffaloes,,9.619486458726465,beef and lamb,2200.9196012926955,,2200.9196012926955,,,,,,102122169975.43361,,,,,,0.68,,0.5550130659315985,0.7782605117774323,19778083.0,"Meat, cattle",,489093.2447317101,489093.2447317101,,162500.0
